id,first_name,last_name,season,avg,hits,atBats,obp,slg,ops,homeRuns
596117,Garrett,Stubbs,2024,.207,34,164,.296,.262,.558,1
596117,Garrett,Stubbs,2025,.000,0,1,.000,.000,.000,0
596117,Garrett,Stubbs,2026,.000,0,2,.000,.000,.000,0
668678,Zac,Gallen,2019,.100,1,10,.100,.100,.200,0
668678,Zac,Gallen,2019,.111,1,9,.111,.111,.222,0
668678,Zac,Gallen,2019,.105,2,19,.105,.105,.210,0
668678,Zac,Gallen,2021,.188,6,32,.212,.250,.462,0
655316,Andruw,Monasterio,2023,.259,73,282,.330,.348,.678,3
655316,Andruw,Monasterio,2024,.208,26,125,.303,.272,.575,1
655316,Andruw,Monasterio,2025,.270,34,126,.319,.437,.756,4
655316,Andruw,Monasterio,2026,.194,6,31,.286,.258,.544,0
665966,Carlos,Narváez,2024,.231,3,13,.333,.231,.564,0
665966,Carlos,Narváez,2025,.241,97,403,.306,.419,.725,15
665966,Carlos,Narváez,2026,.240,12,50,.269,.280,.549,0
607043,Brandon,Nimmo,2016,.274,20,73,.338,.329,.667,1
607043,Brandon,Nimmo,2017,.260,46,177,.379,.418,.797,5
607043,Brandon,Nimmo,2018,.263,114,433,.404,.483,.887,17
607043,Brandon,Nimmo,2019,.221,44,199,.375,.407,.782,8
607043,Brandon,Nimmo,2020,.280,52,186,.404,.484,.888,8
607043,Brandon,Nimmo,2021,.292,95,325,.401,.437,.838,8
607043,Brandon,Nimmo,2022,.274,159,580,.367,.433,.800,16
607043,Brandon,Nimmo,2023,.274,162,592,.363,.466,.829,24
607043,Brandon,Nimmo,2024,.224,128,571,.327,.399,.726,23
607043,Brandon,Nimmo,2025,.262,154,587,.324,.436,.760,25
607043,Brandon,Nimmo,2026,.293,29,99,.364,.495,.859,4
640448,Kyle,Finnegan,2021,.000,0,0,.000,.000,.000,0
640448,Kyle,Finnegan,2024,.000,0,0,.000,.000,.000,0
701807,Carson,Benge,2026,.136,9,66,.219,.197,.416,1
670970,Adrian,Morejon,2019,.000,0,1,.000,.000,.000,0
670970,Adrian,Morejon,2021,.000,0,1,.000,.000,.000,0
805808,Kevin,McGonigle,2026,.319,30,94,.407,.500,.907,1
694377,Nick,Yorke,2024,.216,8,37,.286,.378,.664,2
694377,Nick,Yorke,2025,.232,16,69,.264,.319,.583,1
694377,Nick,Yorke,2026,.230,14,61,.324,.328,.652,1
573262,Mike,Yastrzemski,2019,.272,101,371,.334,.518,.852,21
573262,Mike,Yastrzemski,2020,.297,57,192,.400,.568,.968,10
573262,Mike,Yastrzemski,2021,.224,105,468,.311,.457,.768,25
573262,Mike,Yastrzemski,2022,.214,104,485,.305,.392,.697,17
573262,Mike,Yastrzemski,2023,.233,77,330,.330,.445,.775,15
573262,Mike,Yastrzemski,2024,.231,99,428,.302,.437,.739,18
573262,Mike,Yastrzemski,2025,.231,74,321,.330,.355,.685,8
573262,Mike,Yastrzemski,2025,.237,37,156,.339,.500,.839,9
573262,Mike,Yastrzemski,2025,.233,111,477,.333,.403,.736,17
573262,Mike,Yastrzemski,2026,.208,16,77,.291,.273,.564,0
671289,Tyler,Freeman,2022,.247,19,77,.314,.286,.600,0
671289,Tyler,Freeman,2023,.242,37,153,.295,.366,.661,4
671289,Tyler,Freeman,2024,.209,69,330,.305,.321,.626,7
671289,Tyler,Freeman,2025,.281,106,377,.354,.361,.715,2
671289,Tyler,Freeman,2026,.282,11,39,.364,.282,.646,0
676609,José,Caballero,2023,.221,51,231,.343,.320,.663,4
676609,José,Caballero,2024,.227,100,441,.283,.347,.630,9
676609,José,Caballero,2025,.226,53,235,.327,.311,.638,2
676609,José,Caballero,2025,.266,21,79,.372,.456,.828,3
676609,José,Caballero,2025,.236,74,314,.339,.347,.686,5
676609,José,Caballero,2026,.238,19,80,.282,.325,.607,1
663837,Matt,Vierling,2021,.324,23,71,.364,.479,.843,2
663837,Matt,Vierling,2022,.246,80,325,.297,.351,.648,6
663837,Matt,Vierling,2023,.261,125,479,.329,.388,.717,10
663837,Matt,Vierling,2024,.257,133,518,.312,.423,.735,16
663837,Matt,Vierling,2025,.239,21,88,.310,.307,.617,1
663837,Matt,Vierling,2026,.233,10,43,.277,.395,.672,1
691720,Kyle,Karros,2025,.226,31,137,.308,.277,.585,1
691720,Kyle,Karros,2026,.206,14,68,.345,.294,.639,1
664059,Sam,Haggerty,2019,.000,0,4,.000,.000,.000,0
664059,Sam,Haggerty,2020,.260,13,50,.315,.400,.715,1
664059,Sam,Haggerty,2021,.186,16,86,.247,.291,.538,2
664059,Sam,Haggerty,2022,.256,45,176,.335,.403,.738,5
664059,Sam,Haggerty,2023,.253,23,91,.364,.341,.705,1
664059,Sam,Haggerty,2024,.067,1,15,.125,.067,.192,0
