id,name,season,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
656730,Trevor Megill,2025,31,50,0,36,43,16,11,0,3,60,17,3,36,0,.209,172,.276,.326,.602,0,9,1.000,.000,2,753,2.49,47.0,6,3,30,36,0,6,13,1.13,192,141,50,0,0,507,.670,0,0,2,0,56,0.84,.667,16.02,44,3.53,11.49,3.26,6.89,3.06,0.57,12,5,0,0,3
656730,Trevor Megill,2026,32,11,0,9,10,9,4,0,0,12,5,0,10,1,.256,39,.356,.359,.715,0,0,.---,.---,0,180,7.20,10.0,0,2,4,5,3,1,8,1.50,47,30,11,0,0,115,.640,1,0,2,0,14,0.90,.000,18.00,5,2.40,10.80,4.50,9.00,8.10,0.00,0,0,0,2,0
656986,Bennett Sousa,2022,27,25,0,25,23,20,4,0,3,12,10,1,25,1,.301,83,.375,.458,.833,1,2,.667,.333,1,365,8.41,20.1,3,0,1,2,5,1,19,1.72,96,61,25,0,0,232,.640,1,0,4,0,38,1.09,1.000,17.95,2,1.20,5.31,4.43,11.07,8.85,1.33,19,6,0,0,2
656986,Bennett Sousa,2023,28,2,0,3,2,4,0,0,1,2,2,0,5,0,.417,12,.500,.667,1.167,0,0,.---,.---,1,55,13.50,2.2,0,0,0,0,0,0,4,2.63,14,8,2,0,0,33,.600,0,0,0,0,8,1.50,.---,20.63,2,1.00,6.75,6.75,16.88,13.50,3.38,1,0,0,0,0
656986,Bennett Sousa,2023,28,5,0,4,7,0,0,0,0,8,0,0,1,0,.050,20,.050,.050,.100,0,0,.---,.---,0,85,0.00,6.1,0,0,0,0,0,0,0,0.16,20,19,5,0,0,57,.670,0,0,0,0,1,0.57,.---,13.42,2,-.--,11.37,0.00,1.42,0.00,0.00,5,0,0,0,0
656986,Bennett Sousa,2023,28,7,0,7,9,4,0,0,1,10,2,0,6,0,.188,32,.235,.281,.516,0,0,.---,.---,1,140,4.00,9.0,0,0,0,0,0,0,4,0.89,34,27,7,0,0,90,.640,0,0,0,0,9,0.78,.---,15.56,4,5.00,10.00,2.00,6.00,4.00,1.00,6,0,0,0,0
656986,Bennett Sousa,2025,30,44,0,40,48,18,11,0,4,59,15,0,37,0,.204,181,.263,.331,.594,0,11,1.000,.000,4,728,2.84,50.2,5,1,4,6,7,2,16,1.03,199,152,44,0,0,489,.670,0,0,4,0,60,0.83,.833,14.37,13,3.93,10.48,2.66,6.57,3.20,0.71,16,3,0,1,2
656986,Bennett Sousa,2026,31,2,0,0,0,2,0,0,0,3,4,0,1,0,.250,4,.625,.250,.875,1,0,.000,1.000,0,40,13.50,1.1,0,0,0,0,0,0,2,3.75,8,4,2,0,0,19,.480,0,0,0,0,1,-.--,.---,30.00,1,0.75,20.25,27.00,6.75,13.50,0.00,1,0,0,0,0
657044,Ryan Thompson,2020,28,25,1,37,17,15,4,0,4,23,8,0,29,0,.274,106,.325,.425,.750,0,1,1.000,.000,4,419,4.44,26.1,1,2,1,1,4,0,13,1.41,114,79,25,0,0,273,.650,0,1,0,0,45,2.18,.333,15.91,3,2.88,7.86,2.73,9.91,5.13,1.37,10,0,0,0,0
657044,Ryan Thompson,2021,29,36,0,35,25,11,8,1,3,37,9,2,26,2,.211,123,.276,.366,.642,0,2,1.000,.000,4,483,2.38,34.0,3,2,0,4,11,4,9,1.03,134,102,36,0,0,338,.700,2,0,1,0,45,1.40,.600,14.21,2,4.11,9.79,2.38,6.88,2.91,0.79,26,8,0,0,0
657044,Ryan Thompson,2022,30,47,0,54,36,24,7,1,4,39,11,2,39,2,.234,167,.289,.359,.648,0,4,1.000,.000,2,679,3.80,42.2,3,3,3,8,10,5,18,1.17,181,128,47,0,0,455,.670,2,1,1,0,60,1.50,.500,15.91,7,3.55,8.23,2.32,8.23,5.06,0.84,20,7,0,1,0
657044,Ryan Thompson,2023,31,18,0,22,18,13,5,0,2,12,7,0,14,3,.215,65,.320,.385,.705,0,3,1.000,.000,1,292,6.11,17.2,1,2,0,2,4,2,12,1.19,76,53,18,0,0,179,.610,3,0,2,0,25,1.22,.333,16.53,3,1.71,6.11,3.57,7.13,6.62,1.02,7,0,0,1,0
657044,Ryan Thompson,2023,31,13,0,23,5,1,1,0,1,9,1,0,6,1,.140,43,.178,.233,.411,1,1,.500,.500,1,152,0.69,13.0,0,0,1,2,4,1,1,0.54,45,39,13,0,0,107,.700,1,0,0,0,10,4.60,.---,11.69,2,9.00,6.23,0.69,4.15,0.69,0.69,8,2,0,0,0
657044,Ryan Thompson,2023,31,31,0,45,23,14,6,0,3,21,8,0,20,4,.185,108,.267,.324,.591,1,4,.800,.200,2,444,3.82,30.2,1,2,1,4,8,3,13,0.91,121,92,31,0,0,286,.640,4,0,2,0,35,1.96,.333,14.48,5,2.63,6.16,2.35,5.87,4.11,0.88,15,2,0,1,0
657044,Ryan Thompson,2024,32,67,0,97,43,26,8,4,5,52,15,2,64,1,.254,252,.296,.377,.673,1,17,.944,.056,5,977,3.26,66.1,7,5,2,9,24,7,24,1.19,272,199,67,0,0,659,.670,1,0,2,0,95,2.26,.583,14.73,4,3.47,7.06,2.04,8.68,3.53,0.68,19,8,0,2,2
657044,Ryan Thompson,2025,33,48,0,42,40,21,7,0,4,36,13,2,42,2,.263,160,.326,.381,.707,2,10,.833,.167,4,650,3.92,41.1,3,2,1,4,17,3,18,1.33,175,124,48,0,0,427,.660,2,1,0,1,61,1.05,.600,15.73,9,2.77,7.84,2.83,9.15,4.57,0.87,24,8,0,0,0
657044,Ryan Thompson,2026,34,16,0,12,13,6,2,0,2,7,5,1,8,1,.200,40,.304,.400,.704,1,1,.500,.500,1,150,3.97,11.1,2,0,0,1,4,1,5,1.15,46,34,16,0,0,97,.650,1,2,0,1,16,0.92,1.000,13.24,2,1.40,5.56,3.97,6.35,4.76,1.59,11,1,0,0,0
657514,Brennan Bernardino,2022,30,2,0,3,5,3,0,0,0,0,2,1,3,0,.300,10,.385,.300,.685,0,0,.---,.---,0,41,3.86,2.1,0,1,0,0,0,0,1,2.14,13,7,2,0,0,25,.610,0,0,0,0,3,0.60,.000,17.57,2,0.00,0.00,7.71,11.57,11.57,0.00,0,0,0,0,1
657514,Brennan Bernardino,2023,31,55,6,50,36,19,10,1,4,58,18,1,48,6,.250,192,.333,.375,.708,1,2,.667,.333,6,865,3.20,50.2,2,1,0,0,4,0,18,1.30,216,152,55,0,0,538,.620,6,0,3,1,72,1.39,.667,17.07,8,3.22,10.30,3.20,8.53,3.38,0.71,30,4,0,0,0
657514,Brennan Bernardino,2024,32,57,3,48,44,25,9,1,6,56,22,6,50,6,.256,195,.347,.405,.752,1,3,.750,.250,3,860,4.06,51.0,4,3,0,2,14,2,23,1.41,226,153,57,0,0,565,.660,6,0,7,2,79,1.09,.571,16.86,4,2.55,9.88,3.88,8.82,4.41,1.06,39,10,0,1,2
657514,Brennan Bernardino,2025,33,55,3,61,51,23,8,0,1,43,26,5,39,3,.205,190,.306,.263,.569,1,4,.800,.200,0,833,3.14,51.2,4,3,1,1,2,0,18,1.26,224,155,55,0,0,526,.630,3,0,3,1,50,1.20,.571,16.12,12,1.65,7.49,4.53,6.79,4.01,0.17,37,13,1,1,3
657514,Brennan Bernardino,2026,34,14,1,14,10,2,4,0,0,11,3,1,10,1,.222,45,.286,.311,.597,1,1,.500,.500,1,196,0.71,12.2,2,0,0,1,1,1,1,1.03,49,38,14,0,0,130,.660,1,0,0,1,14,1.40,1.000,15.47,3,3.67,7.82,2.13,7.11,1.42,0.00,10,2,0,0,0
660853,Enyel De Los Santos,2018,22,7,2,23,15,10,5,2,2,15,8,0,19,1,.271,70,.350,.486,.836,1,0,.000,1.000,2,335,4.74,19.0,1,0,0,0,0,0,10,1.42,81,57,7,0,0,208,.620,1,0,1,1,34,1.53,1.000,17.63,2,1.88,7.11,3.79,9.00,4.74,0.95,2,2,0,1,1
660853,Enyel De Los Santos,2019,23,5,1,11,8,9,0,0,4,9,5,0,13,0,.317,41,.391,.610,1.001,0,0,.---,.---,4,176,7.36,11.0,0,1,0,0,0,0,9,1.64,46,33,5,0,0,118,.670,0,1,1,0,25,1.38,.000,16.00,3,1.80,7.36,4.09,10.64,7.36,3.27,0,0,0,0,0
660853,Enyel De Los Santos,2021,25,26,0,22,22,28,10,0,7,42,14,3,34,3,.288,118,.378,.551,.929,0,0,.---,.---,0,557,6.75,28.0,1,1,0,2,1,2,21,1.71,137,84,26,0,0,372,.670,3,0,5,1,65,1.00,.500,19.89,10,3.00,13.50,4.50,10.93,9.00,2.25,11,8,0,2,0
660853,Enyel De Los Santos,2021,25,7,0,6,10,4,2,0,1,6,4,1,9,1,.300,30,.400,.467,.867,0,0,.---,.---,0,140,4.91,7.1,1,0,0,0,1,0,4,1.77,36,22,7,0,0,92,.660,1,1,0,0,14,0.60,1.000,19.09,3,1.50,7.36,4.91,11.05,4.91,1.23,3,1,0,1,0
660853,Enyel De Los Santos,2021,25,33,0,28,32,32,12,0,8,48,18,4,43,4,.291,148,.382,.534,.916,0,0,.---,.---,0,697,6.37,35.1,2,1,0,2,2,2,25,1.73,173,106,33,0,0,464,.670,4,1,5,1,79,0.88,.667,19.73,13,2.67,12.23,4.58,10.95,8.15,2.04,14,9,0,3,0
660853,Enyel De Los Santos,2022,26,50,0,43,52,18,12,1,3,61,17,1,40,2,.208,192,.274,.328,.602,0,4,1.000,.000,2,845,3.04,53.1,5,0,1,2,3,1,18,1.07,215,160,50,0,0,568,.670,2,1,3,0,63,0.83,1.000,15.84,11,3.59,10.29,2.87,6.75,3.04,0.51,33,9,0,0,4
660853,Enyel De Los Santos,2023,27,70,0,57,64,26,15,0,4,62,25,1,50,4,.216,232,.302,.332,.634,1,5,.833,.167,5,1048,3.29,65.2,5,2,0,3,16,3,24,1.14,262,197,70,0,0,675,.640,4,2,2,4,77,0.89,.714,15.96,8,2.48,8.50,3.43,6.85,3.56,0.55,36,9,0,0,1
660853,Enyel De Los Santos,2024,28,44,0,28,41,21,10,1,11,48,13,1,39,1,.250,156,.312,.538,.850,0,3,1.000,.000,4,715,4.46,40.1,1,2,1,3,8,2,20,1.29,170,121,44,0,0,486,.680,1,0,2,0,84,0.68,.333,17.73,13,3.69,10.71,2.90,8.70,4.69,2.45,31,15,0,0,0
660853,Enyel De Los Santos,2024,28,5,0,4,9,10,6,0,1,5,3,0,13,3,.419,31,.514,.710,1.224,0,0,.---,.---,0,130,14.21,6.1,0,0,0,0,0,0,10,2.53,37,19,5,0,0,86,.660,3,0,0,0,22,0.44,.---,20.53,1,1.67,7.11,4.26,18.47,14.21,1.42,2,2,0,0,0
660853,Enyel De Los Santos,2024,28,15,0,18,17,7,1,0,5,13,9,0,13,1,.213,61,.324,.475,.799,0,0,.---,.---,3,282,3.63,17.1,0,0,1,1,1,0,7,1.27,71,52,15,0,0,181,.640,1,0,0,1,29,1.06,.---,16.27,6,1.44,6.75,4.67,6.75,3.63,2.60,14,1,0,0,0
660853,Enyel De Los Santos,2024,28,64,0,50,67,38,17,1,17,66,25,1,65,5,.262,248,.342,.544,.886,0,3,1.000,.000,7,1127,5.20,64.0,1,2,2,4,9,2,37,1.41,278,192,64,0,0,753,.670,5,0,2,1,135,0.75,.333,17.61,20,2.64,9.28,3.52,9.14,5.34,2.39,47,18,0,0,0
660853,Enyel De Los Santos,2025,29,43,0,39,53,25,11,1,2,38,18,2,39,2,.231,169,.312,.343,.655,0,5,1.000,.000,2,755,4.53,43.2,3,3,0,1,2,1,22,1.31,189,131,43,0,0,499,.660,2,1,2,0,58,0.74,.500,17.29,6,2.11,7.83,3.71,8.04,5.15,0.41,23,9,0,0,0
660853,Enyel De Los Santos,2025,29,22,0,13,26,10,5,0,5,24,6,0,22,0,.265,83,.311,.506,.817,1,0,.000,1.000,2,350,4.03,22.1,3,0,0,1,4,1,10,1.25,91,67,22,0,0,231,.660,0,0,0,0,42,0.50,1.000,15.67,3,4.00,9.67,2.42,8.87,4.03,2.01,19,5,0,1,1
660853,Enyel De Los Santos,2025,29,65,0,52,79,35,16,1,7,62,24,2,61,2,.242,252,.312,.397,.709,1,5,.833,.167,4,1105,4.36,66.0,6,3,0,2,6,2,32,1.29,280,198,65,0,0,730,.660,2,1,2,0,100,0.66,.667,16.74,9,2.58,8.45,3.27,8.32,4.77,0.95,42,14,0,1,1
660853,Enyel De Los Santos,2026,30,10,0,6,17,7,5,0,1,8,3,0,12,0,.279,43,.326,.465,.791,0,0,.---,.---,0,174,6.10,10.1,0,1,3,3,1,0,7,1.45,46,31,10,0,0,117,.670,0,0,0,0,20,0.35,.000,16.84,6,2.67,6.97,2.61,10.45,6.10,0.87,4,0,0,0,0
663158,Robert Suarez,2022,31,45,0,37,39,13,6,0,4,61,21,0,29,4,.176,165,.284,.285,.569,2,1,.333,.667,2,801,2.27,47.2,5,1,1,4,11,3,12,1.05,191,143,45,0,0,506,.630,4,1,2,0,47,0.95,.833,16.80,6,2.90,11.52,3.97,5.48,2.45,0.76,17,5,0,1,0
663158,Robert Suarez,2023,32,26,0,31,28,13,2,0,4,24,10,3,15,0,.155,97,.231,.299,.530,1,2,.667,.333,0,449,4.23,27.2,4,3,0,3,8,3,13,0.90,108,83,26,0,0,291,.650,0,0,0,0,29,1.11,.571,16.23,5,2.40,7.81,3.25,4.88,4.23,1.30,8,0,0,0,1
663158,Robert Suarez,2024,33,65,0,57,74,21,7,0,7,59,16,1,52,0,.217,240,.265,.333,.598,1,0,.000,1.000,5,977,2.77,65.0,9,3,36,42,1,6,20,1.05,258,195,65,0,0,655,.670,0,0,1,0,80,0.77,.750,15.03,55,3.69,8.17,2.22,7.20,2.91,0.97,24,8,0,1,1
663158,Robert Suarez,2025,34,70,0,52,77,24,6,1,6,75,16,2,47,2,.189,249,.243,.293,.536,0,3,1.000,.000,3,1076,2.97,69.2,4,6,40,45,0,5,23,0.90,269,209,70,0,0,732,.680,2,0,1,0,73,0.68,.400,15.44,56,4.69,9.69,2.07,6.07,3.10,0.78,14,4,0,1,1
663158,Robert Suarez,2026,35,13,0,12,12,1,0,0,0,13,2,0,9,0,.196,46,.229,.196,.425,0,0,.---,.---,3,177,0.71,12.2,2,0,3,3,4,0,1,0.87,48,38,13,0,0,116,.660,0,0,1,0,9,1.00,1.000,13.97,4,6.50,9.24,1.42,6.39,0.71,0.00,2,1,0,0,0
663460,Kris Bubic,2020,22,10,10,52,45,29,8,1,8,49,22,1,52,2,.263,198,.342,.434,.776,0,1,1.000,.000,6,932,4.32,50.0,1,6,0,0,0,0,24,1.48,222,150,10,0,0,569,.610,2,0,0,0,86,1.16,.143,18.64,0,2.23,8.82,3.96,9.36,5.22,1.44,0,0,0,0,0
663460,Kris Bubic,2021,23,29,20,146,109,67,23,3,22,114,59,0,121,7,.248,487,.336,.444,.780,3,1,.250,.750,20,2202,4.43,130.0,6,7,0,0,0,0,64,1.38,556,390,29,0,0,1368,.620,7,1,0,0,216,1.34,.462,16.94,3,1.93,7.89,4.08,8.38,4.64,1.52,3,0,0,0,3
663460,Kris Bubic,2022,24,28,27,120,134,87,30,1,18,110,63,0,156,4,.306,510,.381,.475,.856,2,4,.667,.333,19,2262,5.58,129.0,3,13,0,0,0,0,80,1.70,587,387,28,0,0,1424,.630,4,1,4,0,242,0.90,.188,17.53,1,1.75,7.67,4.40,10.88,6.07,1.26,0,0,0,1,9
663460,Kris Bubic,2023,25,3,3,14,16,7,3,0,1,16,2,0,19,1,.292,65,.324,.385,.709,0,1,1.000,.000,1,264,3.94,16.0,0,2,0,0,0,0,7,1.31,68,48,3,0,0,177,.670,1,0,1,0,25,0.88,.000,16.50,0,8.00,9.00,1.13,10.69,3.94,0.56,0,0,0,0,0
663460,Kris Bubic,2024,26,27,0,33,18,12,5,1,2,39,5,3,26,0,.232,112,.261,.348,.609,2,0,.000,1.000,1,467,2.67,30.1,1,1,1,4,7,3,9,1.02,121,91,27,0,0,326,.700,0,0,1,1,39,1.83,.500,15.40,7,7.80,11.57,1.48,7.71,3.56,0.59,7,2,0,2,2
663460,Kris Bubic,2025,27,20,20,115,105,38,21,3,6,116,39,1,98,3,.227,431,.294,.332,.626,3,2,.400,.600,14,1795,2.55,116.1,8,7,0,0,0,0,33,1.18,476,349,20,0,0,1185,.660,3,0,1,0,143,1.10,.533,15.43,0,2.97,8.97,3.02,7.58,2.94,0.46,0,0,0,0,3
663460,Kris Bubic,2026,28,6,6,30,31,14,6,1,3,35,17,0,23,1,.193,119,.299,.336,.635,2,3,.600,.400,2,537,3.74,33.2,2,1,0,0,0,0,14,1.19,137,101,6,0,0,335,.620,1,0,3,2,40,0.97,.667,15.95,0,2.06,9.36,4.54,6.15,3.74,0.80,0,0,0,0,0
663567,Peter Lambert,2019,22,19,19,119,83,74,29,5,18,57,36,3,119,6,.321,371,.387,.571,.958,1,3,.750,.250,7,1582,7.25,89.1,3,7,0,0,0,0,72,1.74,420,268,19,0,0,972,.610,6,0,5,3,212,1.43,.300,17.71,0,1.58,5.74,3.63,11.99,7.46,1.81,0,0,0,4,3
663567,Peter Lambert,2021,24,2,2,8,5,7,2,0,2,3,2,0,12,0,.429,28,.467,.714,1.181,0,0,.---,.---,0,123,11.12,5.2,0,0,0,0,0,0,7,2.47,30,17,2,0,0,74,.600,0,0,0,0,20,1.60,.---,21.71,0,1.50,4.76,3.18,19.06,11.12,3.18,0,0,0,0,0
663567,Peter Lambert,2023,26,25,11,80,98,54,17,9,18,71,28,0,93,5,.273,341,.336,.534,.870,5,4,.444,.556,5,1450,5.36,87.1,3,7,0,0,0,0,52,1.39,375,262,25,0,0,913,.630,5,0,1,3,182,0.82,.300,16.60,1,2.54,7.32,2.89,9.58,5.56,1.85,9,4,0,0,1
663567,Peter Lambert,2024,27,28,3,57,68,42,12,4,7,50,29,2,73,2,.302,242,.374,.471,.845,1,6,.857,.143,5,1039,5.72,61.1,2,5,0,0,1,0,39,1.66,280,184,28,0,0,656,.630,2,0,5,0,114,0.84,.286,16.94,7,1.72,7.34,4.26,10.71,6.16,1.03,17,2,1,1,5
663567,Peter Lambert,2026,29,3,3,12,6,4,1,0,0,17,4,0,10,2,.222,45,.314,.244,.558,1,0,.000,1.000,1,200,3.00,12.0,1,1,0,0,0,0,4,1.17,51,36,3,0,0,133,.670,2,0,1,0,11,2.00,.500,16.67,0,4.25,12.75,3.00,7.50,3.00,0.00,0,0,0,0,0
663738,Daniel Lynch,2021,24,15,15,62,79,46,15,2,9,55,31,0,80,4,.295,271,.371,.465,.836,0,2,1.000,.000,8,1257,5.69,68.0,4,6,0,0,0,0,43,1.63,311,204,15,0,0,770,.610,4,1,4,0,126,0.78,.400,18.49,0,1.77,7.28,4.10,10.59,6.09,1.19,0,0,0,1,4
663738,Daniel Lynch,2022,25,27,27,123,143,79,24,1,21,122,52,2,155,5,.290,535,.355,.456,.811,2,6,.750,.250,11,2435,5.13,131.2,4,13,0,0,0,0,75,1.57,600,395,27,0,0,1540,.630,5,2,7,1,244,0.86,.235,18.49,0,2.35,8.34,3.55,10.59,5.40,1.44,0,0,0,2,6
663738,Daniel Lynch,2023,26,9,9,54,68,29,8,1,9,34,16,0,50,1,.245,204,.300,.426,.726,1,9,.900,.100,1,808,4.64,52.1,3,4,0,0,0,0,27,1.26,223,157,9,0,0,509,.630,1,1,1,1,87,0.79,.429,15.44,0,2.13,5.85,2.75,8.60,4.99,1.55,0,0,0,0,2
663738,Daniel Lynch,2024,27,16,3,43,45,17,6,0,6,39,14,0,29,4,.188,154,.270,.344,.614,1,3,.750,.250,4,631,3.32,43.1,2,0,1,1,0,0,16,0.99,174,130,16,0,0,408,.650,4,0,0,0,53,0.96,1.000,14.56,3,2.79,8.10,2.91,6.02,3.53,1.25,11,4,0,0,2
663738,Daniel Lynch,2025,28,57,2,78,68,24,12,0,8,45,26,1,66,6,.260,254,.341,.402,.743,3,0,.000,1.000,6,1088,3.06,67.2,6,2,1,1,7,0,23,1.36,289,203,57,0,0,675,.620,6,0,1,1,102,1.15,.750,16.08,8,1.73,5.99,3.46,8.78,3.19,1.06,21,2,0,2,1
663738,Daniel Lynch,2026,29,11,0,10,12,4,2,0,0,13,3,0,3,1,.079,38,.167,.132,.299,0,0,.---,.---,0,155,0.79,11.1,0,0,0,0,3,0,1,0.53,42,34,11,0,0,98,.630,1,0,0,0,5,0.83,.---,13.68,0,4.33,10.32,2.38,2.38,3.18,0.00,6,0,0,0,0
663767,Chase Shugart,2024,27,6,0,4,13,4,1,0,1,8,3,0,8,0,.242,33,.306,.364,.670,0,0,.---,.---,1,142,4.15,8.2,0,0,1,1,0,0,4,1.27,36,26,6,0,0,98,.690,0,0,0,0,12,0.31,.---,16.38,4,2.67,8.31,3.12,8.31,4.15,1.04,3,1,0,0,0
663767,Chase Shugart,2025,28,35,0,37,62,18,7,2,6,31,17,2,33,1,.206,160,.282,.388,.670,0,2,1.000,.000,2,692,3.40,45.0,4,3,0,3,5,3,17,1.11,181,135,35,0,0,419,.610,1,0,3,0,62,0.60,.571,15.38,11,1.82,6.20,3.40,6.60,3.60,1.20,24,4,0,0,3
663767,Chase Shugart,2026,29,7,0,6,8,1,0,0,1,7,2,0,7,2,.250,28,.344,.357,.701,1,0,.000,1.000,1,111,1.17,7.2,0,0,0,0,0,0,1,1.17,32,23,7,0,0,64,.580,2,0,0,0,10,0.75,.---,14.48,1,3.50,8.22,2.35,8.22,1.17,1.17,2,1,0,0,0
664199,Taylor Clarke,2019,26,23,15,82,97,55,17,4,23,68,30,0,86,6,.263,327,.332,.550,.882,1,2,.667,.333,3,1512,5.31,84.2,5,5,1,1,0,0,50,1.37,369,254,23,0,0,940,.620,6,0,3,1,180,0.85,.500,17.86,3,2.27,7.23,3.19,9.14,5.85,2.44,2,2,0,1,5
664199,Taylor Clarke,2020,27,12,5,44,43,23,9,0,8,40,21,2,35,0,.217,161,.306,.422,.728,0,1,1.000,.000,4,703,4.36,43.1,3,0,0,0,0,0,21,1.29,183,130,12,0,0,434,.620,0,0,0,2,68,1.02,1.000,16.22,2,1.90,8.31,4.36,7.27,4.78,1.66,1,0,0,0,1
664199,Taylor Clarke,2021,28,43,0,35,54,28,14,0,4,39,14,2,52,0,.291,179,.340,.436,.776,0,2,1.000,.000,2,754,4.98,43.1,1,3,0,1,7,1,24,1.52,194,130,43,0,0,484,.640,0,0,2,0,78,0.65,.250,17.40,10,2.79,8.10,2.91,10.80,5.82,0.83,10,3,0,0,1
664199,Taylor Clarke,2022,29,47,0,36,60,25,10,2,6,48,8,0,50,1,.260,192,.291,.427,.718,0,1,1.000,.000,2,859,4.04,49.0,3,1,3,8,10,5,22,1.18,203,147,47,0,0,554,.640,1,0,3,1,82,0.60,.750,17.53,8,6.00,8.82,1.47,9.18,4.59,1.10,22,10,0,0,2
664199,Taylor Clarke,2023,30,58,2,33,69,42,11,1,12,65,24,1,71,3,.303,234,.371,.513,.884,3,0,.000,1.000,0,1068,5.95,59.0,3,6,3,6,12,3,39,1.61,266,177,58,0,0,695,.650,3,0,3,4,120,0.48,.333,18.10,11,2.71,9.92,3.66,10.83,6.41,1.83,18,5,1,1,3
664199,Taylor Clarke,2025,32,51,0,57,57,20,6,1,8,44,9,0,38,1,.194,196,.233,.357,.590,1,3,.750,.250,6,865,3.25,55.1,1,1,1,2,5,1,20,0.85,206,166,51,0,0,558,.650,1,0,5,3,70,1.00,.500,15.63,15,4.89,7.16,1.46,6.18,3.25,1.30,22,8,0,0,0
664199,Taylor Clarke,2026,33,15,0,27,12,6,1,1,1,7,1,1,11,2,.204,54,.237,.315,.552,1,0,.000,1.000,1,210,2.87,15.2,1,1,0,1,6,1,5,0.77,60,47,15,0,0,132,.630,2,0,0,0,17,2.25,.500,13.40,1,7.00,4.02,0.57,6.32,3.45,0.57,8,4,0,1,2
664854,Ryan Helsley,2019,24,24,0,27,48,13,9,1,5,32,12,2,34,0,.245,139,.303,.432,.735,0,2,1.000,.000,2,577,2.95,36.2,2,0,0,1,1,1,12,1.25,153,110,24,0,0,387,.670,0,1,2,0,60,0.56,1.000,15.74,4,2.67,7.85,2.95,8.35,3.19,1.23,13,8,0,1,1
664854,Ryan Helsley,2020,25,12,0,10,15,8,2,0,3,10,8,1,8,1,.186,43,.327,.442,.769,0,0,.---,.---,1,194,5.25,12.0,1,1,1,3,2,2,7,1.33,52,36,12,0,0,119,.610,1,0,0,0,19,0.67,.500,16.17,4,1.25,7.50,6.00,6.00,6.00,2.25,7,2,0,0,0
664854,Ryan Helsley,2021,26,51,0,41,51,24,8,0,4,47,27,2,40,0,.227,176,.327,.341,.668,0,1,1.000,.000,1,805,4.56,47.1,6,4,1,3,10,2,24,1.42,206,142,51,0,0,488,.610,0,0,7,0,60,0.80,.600,17.01,7,1.74,8.94,5.13,7.61,4.56,0.76,31,4,0,1,2
664854,Ryan Helsley,2022,27,54,0,35,62,11,6,0,6,94,20,1,28,0,.128,219,.201,.237,.438,0,1,1.000,.000,3,962,1.25,64.2,9,1,19,23,7,4,9,0.74,239,194,54,0,0,648,.670,0,0,1,0,52,0.56,.900,14.88,33,4.70,13.08,2.78,3.90,1.53,0.84,21,3,0,0,0
664854,Ryan Helsley,2023,28,33,0,23,31,11,6,1,1,52,17,1,22,1,.176,125,.274,.264,.538,1,2,.667,.333,2,607,2.45,36.2,3,4,14,19,2,5,10,1.06,146,110,33,0,0,391,.640,1,1,3,1,33,0.74,.429,16.55,25,3.06,12.76,4.17,5.40,2.70,0.25,17,3,0,0,3
664854,Ryan Helsley,2024,29,65,0,42,72,19,6,0,3,79,23,3,50,0,.210,238,.275,.273,.548,1,4,.800,.200,5,931,2.04,66.1,7,4,49,53,0,4,15,1.10,266,199,65,0,0,645,.690,0,0,1,0,65,0.58,.636,14.04,62,3.43,10.72,3.12,6.78,2.58,0.41,1,0,0,1,4
